rfid,subid,name,long,lat,area,perim,bleach,blchyn,year
19009,A,Cockle Bay Reef,146.8149146,-19.17354072,0.000575621,0.128827972,4,1,2016
19009,G,Magnetic Island Reef (No 6),146.825654,-19.11424823,3.31E-05,0.082098174,4,1,2016
19009,B,Magnetic Island Reef (No 1),146.852447,-19.16238863,5.21E-05,0.055930385,4,1,2016
19009,C,Magnetic Island Reef (No 2),146.8649817,-19.1548021,3.49E-05,0.036463085,4,1,2016
19009,D,Magnetic Island Reef (No 3),146.8812782,-19.12247835,1.18E-05,0.024651878,4,1,2016
19009,E,Magnetic Island Reef (No 4),146.8824297,-19.11723764,6.10E-06,0.017715102,4,1,2016
19010,S,U/N Reef,146.8414218,-19.18748473,2.83E-05,0.023110608,4,1,2016
19011,S,Middle Reef,146.8155988,-19.19808071,3.49E-05,0.027208094,4,1,2016
19024,S,Prawn Reef,148.112019,-19.02109557,0.001104778,0.177441981,4,1,2016
19025,S,Castor Reef,148.3249943,-19.02142145,0.000342767,0.078073157,4,1,2016
19027,S,Pollux Reef,148.3100731,-19.05065719,0.000441241,0.106094162,4,1,2016
19034,S,Tabias Reef,148.2864148,-19.1013637,0.000398493,0.081543645,4,1,2016
19038,C,Dingo Reef (No 3),148.3126611,-19.14466562,0.00104403,0.194238861,4,1,2016
19038,B,Dingo Reef (No 2),148.384382,-19.17507982,0.005463285,0.339099709,4,1,2016
19044,S,Faith Reef,148.3483317,-19.28174791,0.000316249,0.065194064,4,1,2016
19045,S,Stanley Reef,148.0791317,-19.29800158,0.005027448,0.360639055,4,1,2016
19046,S,Hope Reef,148.4338394,-19.32245282,0.000320724,0.068620413,4,1,2016
19048,S,Old Reef,148.0878888,-19.38386486,0.005617876,0.342607918,4,1,2016
19054,S,Tiger Reef,148.5425371,-19.20917386,0.003718157,0.369369612,4,1,2016
19061,S,Jacqueline Reef,148.9024923,-19.2151564,0.000528493,0.095807956,4,1,2016
19063,A,Kangaroo Reef (East),148.6287818,-19.25624434,0.006457828,0.479938146,4,1,2016
19071,S,Wallaby Reef,148.6607543,-19.42895896,0.003910275,0.271651076,4,1,2016
19072,C,Gould Reef (No 3),148.7370841,-19.50052318,0.002903907,0.227813776,4,1,2016
19074,B,Cobham Reef (South),148.8531429,-19.4378408,0.006185834,0.373434398,4,1,2016
19076,S,Showers Reef,148.9003201,-19.49215975,0.000725148,0.104802515,4,1,2016
19082,S,Elizabeth Reef,149.0513536,-19.33342206,0.000585958,0.169880154,4,1,2016
19096,S,Kennedy Reef,149.173231,-19.46569498,0.00543807,0.384165605,4,1,2016
19097,S,Net Reef,149.0480339,-19.49483545,0.010695928,0.471727818,4,1,2016
19098,S,Wansfell Reef,149.1214564,-19.50276643,0.000383489,0.110544909,4,1,2016
19100,S,White Topped Reef,147.7503625,-19.71016274,8.58E-06,0.012011171,4,1,2016
19101,S,U/N Reef,147.7591378,-19.72694615,2.39E-05,0.021635157,4,1,2016
19102,S,Camp Reef,147.895766,-19.85359052,3.53E-05,0.028934721,4,1,2016
19103,S,Holbourne Island Reef (No 2),148.3643181,-19.72797808,5.98E-06,0.016280629,4,1,2016
NA,,North Rock,148.266667,-19.967,NA,NA,4,1,2016
19106,S,Middle Island Reef,148.3614832,-19.98131628,2.58E-05,0.056285087,4,1,2016
19107,S,Seagull Reef,148.9780244,-19.52508159,0.001262084,0.165066281,4,0,2016
19109,A,Fairey Reef (No 1),148.9436486,-19.54106993,0.00072599,0.112281619,4,0,2016
19116,S,Knuckle Reef,149.2749745,-19.54575754,0.002217747,0.297602144,4,1,2016
19117,S,U/N Reef,149.3686936,-19.53321493,0.000110626,0.039951582,4,1,2016
19118,S,U/N Reef,149.3981457,-19.53252307,6.42E-06,0.010081456,4,1,2016
19120,S,Outlier Reef,149.3562735,-19.5485791,0.00059282,0.092057148,4,1,2016
19128,S,Line Reef,149.1924429,-19.68655746,0.001877536,0.331208924,4,1,2016
19135,S,Hardy Reef,149.2331543,-19.76202691,0.003728158,0.314866578,4,1,2016
19136,A,Hook Reef,149.2016798,-19.80090167,0.004870702,0.461927395,4,1,2016
19137,S,Bait Reef,149.0759391,-19.80895146,0.000452395,0.085831602,4,1,2016
19139,S,U/N Reef,149.584288,-19.51864165,3.71E-05,0.026766533,4,0,2016
19141,S,Stucco Reef,149.5977827,-19.5592206,0.000915239,0.114184357,4,0,2016
19146,S,Rafter Reef,149.6344849,-19.61183073,0.000834151,0.120962698,4,1,2016
19147,S,Plaster Reef,149.6696996,-19.63127667,0.001406755,0.157085805,4,1,2016
19148,S,Eave Reef,149.7690956,-19.60119339,3.77E-05,0.024720444,4,0,2016
19149,S,Brick Reef,149.7256806,-19.61058449,0.000196739,0.057880004,4,1,2016
19151,S,Tile Reef,149.8498307,-19.61636353,0.000542433,0.105825778,4,1,2016
19152,S,U/N Reef,149.8771761,-19.63124714,0.000122079,0.047430027,4,0,2016
19159,S,Slate Reef,149.9265343,-19.66524337,0.000331101,0.098120336,4,1,2016
19167,S,Thatch Reef,149.9776487,-19.6934013,0.000125956,0.049919498,4,1,2016
19176,S,U/N Reef,149.975099,-19.71937561,0.000137235,0.071091093,4,1,2016
19178,S,U/N Reef,149.9573622,-19.73917794,0.000182858,0.065134877,4,1,2016
19195,S,Napier Reef,149.8959215,-19.84639405,0.00034537,0.070114752,4,1,2016
20003,S,Gloucester Reef,148.4659655,-20.05288823,4.75E-05,0.034809883,4,1,2016
NA,,Outer Rocks,150.955,-23.0667,NA,NA,4,1,2016
20004,S,Stone Reef,148.2792243,-20.0389015,0.0001306,0.105319108,4,1,2016
20005,S,U/N Reef,148.2660277,-20.06433476,0.000354805,0.135514354,4,1,2016
20009,S,Thomas Reef,148.2979054,-20.08010831,9.40E-06,0.020301496,4,1,2016
20010,S,Black Currant-Manta Ray Reef,148.4869453,-20.07685033,0.000287643,0.181332547,4,1,2016
20011,S,Poole Reef,148.3155706,-20.10071768,1.95E-05,0.042080597,4,1,2016
20012,S,Eshelby Reef,148.6241385,-20.01875943,1.42E-05,0.016249878,4,1,2016
20013,S,U/N Reef,148.6288315,-20.02613894,1.50E-05,0.014170347,4,1,2016
20014,S,Hayman Island Reef,148.8911973,-20.06399862,0.000280368,0.091708665,4,1,2016
20015,A,Saddleback Island Reef (No 1),148.5371262,-20.06665474,5.98E-05,0.040424417,4,1,2016
20017,S,Black Island Reef,148.8930942,-20.08249066,4.35E-05,0.033871332,4,1,2016
20019,S,Langford-Bird Reef,148.8790493,-20.08951147,0.000157505,0.052981047,4,1,2016
20020,S,Gumbrell Reef,148.6072562,-20.10032615,2.05E-05,0.018033261,4,1,2016
20022,S,Armit Island Reef,148.6530553,-20.10878012,3.09E-05,0.030370477,4,1,2016
NA,,U/N Reef,148.65833,-20.116667,NA,NA,4,1,2016
20024,S,Double Cone Reef,148.714525,-20.1068726,3.86E-05,0.031386884,4,1,2016
20027,S,U/N Reef,148.6080169,-20.1305438,2.19E-05,0.024253954,4,1,2016
20028,F,Hook Island Reef (No 6),148.9047259,-20.07046195,0.000109616,0.097162505,4,1,2016
20028,G,Hook Island Reef (No 7),148.928435,-20.07292236,8.89E-05,0.081701394,4,1,2016
20028,B,Hook Island Reef (No 2),148.9316861,-20.15723946,3.96E-05,0.025084606,4,1,2016
20028,H,Hook Island Reef (No 8),148.9498687,-20.06410836,1.90E-05,0.021769709,4,1,2016
20030,S,Grassy Reef,148.607684,-20.15049494,4.50E-05,0.032111501,4,1,2016
20033,S,North Molle Reef,148.8087057,-20.21788035,2.14E-05,0.022620175,4,1,2016
20034,S,Mid Molle Reef,148.8318109,-20.24840607,1.68E-05,0.035601291,4,1,2016
20035,S,Daydream Reef,148.8146081,-20.26128799,2.57E-05,0.030870861,4,1,2016
20041,A,Whitsunday Island Reef (No 1),148.9801632,-20.19105753,0.000195108,0.100222045,4,1,2016
20057,A,Hamilton Island Reef (No 1),148.9627258,-20.34456506,7.96E-05,0.044744088,4,1,2016
20058,S,Dent Reef,148.9345832,-20.33909112,0.000139932,0.113472814,4,1,2016
20067,A,Border Island Reef (No 1),149.0310371,-20.17207078,0.000105763,0.061168062,4,1,2016
20068,S,Dumbell Reef,149.0099312,-20.17002437,1.02E-05,0.013531173,4,1,2016
20077,S,U/N Reef,149.0824754,-20.26087194,1.89E-05,0.017190678,4,1,2016
20078,B,Haslewood Island Reef (No 2),149.0766715,-20.27244791,2.42E-05,0.037864204,4,1,2016
20082,S,Teague Reef,149.0736712,-20.30081281,3.40E-05,0.073761497,4,0,2016
20085,S,Pentecost Reef,149.025832,-20.39369083,4.07E-05,0.087786392,4,1,2016
20086,S,Cole Island Reef,149.0064892,-20.42068958,3.04E-05,0.028272014,4,1,2016
20087,S,Anne Island Reef,149.0172164,-20.41822871,6.78E-06,0.014502256,4,1,2016
20089,S,Deloraine Reef,149.0719328,-20.15593756,4.82E-05,0.040166215,4,1,2016
20090,C,Lindeman Island Reef (No 3),149.048338,-20.45655936,0.000105058,0.068644204,4,1,2016
20095,S,Seaforth Reef,149.0387169,-20.46787973,2.08E-05,0.025071322,4,1,2016
20098,S,Brush Island Reef,149.0549566,-20.48522223,5.36E-06,0.011476832,4,1,2016
20106,S,Peta Patches,149.9497166,-20.03409173,0.000208025,0.065362441,4,1,2016
20109,S,U/N Reef,149.9305577,-20.06669023,9.15E-06,0.011742177,4,1,2016
20110,S,U/N Reef,149.9282028,-20.10055462,6.48E-06,0.011899977,4,1,2016
20112,S,Edgell Reefs (No 5),149.9401684,-20.13118356,0.00112493,0.209111986,4,1,2016
20127,S,Bugatti Reef,150.3199946,-20.10556793,0.001786706,0.35886377,4,0,2016
20129,S,Henderson Reefs,150.0820408,-20.19298292,0.007880965,0.700195058,4,1,2016
20130,S,U/N Reef,150.3677655,-20.17687485,0.000104442,0.061514018,4,0,2016
20131,S,U/N Reef,150.4446308,-20.14169052,0.000822088,0.121747919,4,1,2016
20132,S,U/N Reef,150.4701731,-20.19418267,0.003949168,0.341272523,4,0,2016
20134,S,Hunt Reef,150.1039631,-20.29728359,0.00281414,0.272075771,4,1,2016
20135,S,Robertson Reefs (No 1),150.1339719,-20.34195027,0.000584595,0.094846753,4,1,2016
20136,S,Robertson Reefs (No 2),150.0690816,-20.35084269,0.000431057,0.087802184,4,1,2016
20137,S,Robertson Reefs (No 3),150.0970823,-20.35025042,0.000258024,0.064037511,4,1,2016
20138,S,Bax Reef,150.1992327,-20.34452638,0.004831311,0.334979479,4,1,2016
20142,S,U/N Reef,150.2372706,-20.40342615,0.000151281,0.047850945,4,1,2016
20143,S,U/N Reef,150.2406547,-20.44792194,7.60E-05,0.038689188,4,1,2016
20146,S,Boulton Reef,150.2902091,-20.47102394,0.001607079,0.189476131,4,1,2016
20167,S,U/N Reef,150.5103035,-20.2574123,0.002283084,0.317738276,4,0,2016
20172,S,U/N Reef,150.5607453,-20.28237026,0.00143422,0.192555061,4,0,2016
20179,S,U/N Reef,150.6118208,-20.30338699,0.002356553,0.225686147,4,0,2016
20185,C,U/N Reef,150.6537859,-20.35013114,0.001781788,0.195983494,4,0,2016
20186,S,U/N Reef,150.7095858,-20.34727063,0.000395092,0.126487933,4,0,2016
20187,S,Muirhead Reef,150.7576615,-20.37552584,0.001437381,0.200141177,4,0,2016
20233,S,Long Rock Reef,149.0883724,-20.53179255,5.91E-05,0.040953313,4,1,2016
20234,S,Thomas Reef,149.1159116,-20.53624106,0.000173979,0.090658894,4,1,2016
20237,B,Goldsmith Island Reef (No 2),149.14503,-20.6840931,6.82E-05,0.046479133,4,1,2016
20238,S,Silversmith Reef,149.1142622,-20.58548067,0.00014013,0.069809309,4,1,2016
20248,S,Locksmith Reef,149.1541719,-20.65500931,5.76E-06,0.011284053,4,1,2016
20252,S,Farrier Reef,149.138866,-20.67410457,1.59E-05,0.033918458,4,1,2016
20257,B,Ingot Island Reef,149.1394885,-20.71055206,1.28E-05,0.021252722,4,1,2016
20260,S,Bullion Rocks Reef,149.1490013,-20.73660575,5.33E-05,0.036488478,4,1,2016
20264,S,Allonby Reef,149.1590357,-20.75016059,2.09E-05,0.044670422,4,1,2016
20270,B,Brampton Reef,149.2671147,-20.81431064,0.000278486,0.156028511,4,1,2016
20277,C,Keswick Island Reef (No 3),149.4129592,-20.92150368,3.34E-05,0.026395389,4,1,2016
20279,B,St Bees Island Reef (No 2),149.4319551,-20.92989834,3.69E-05,0.027957992,3,1,2016
20279,C,St Bees Island Reef (No 3),149.4482842,-20.93379352,1.52E-05,0.018455019,3,1,2016
20280,S,Aspatria Reef,149.4705229,-20.92954223,5.32E-05,0.109821087,3,1,2016
20290,S,Scawfell Reef,149.5961839,-20.86346772,0.000164096,0.351358006,3,1,2016
20291,S,Three Rocks Reef,149.7393788,-20.95205047,1.34E-05,0.039658147,3,1,2016
20292,S,Derwent Reef,149.7759236,-20.98375806,4.52E-05,0.099020717,3,1,2016
20299,C,Briggs Reef (No 3),150.4466463,-20.68398703,1.95E-06,0.005372966,3,1,2016
20299,C,Southampton Reef,150.4596566,-20.65080662,0.001773289,0.264375468,3,1,2016
20301,A,Cole Reefs (No2),150.2293536,-20.68040762,0.000492937,0.091220885,3,1,2016
20301,B,Cole Reefs (No3),150.2881798,-20.65751414,0.000471605,0.084724216,3,1,2016
20304,S,McIntyre Reef,150.4697688,-20.71710297,0.000342148,0.078005006,3,1,2016
20305,S,Goble Reefs (East),150.4848803,-20.78123752,0.001375824,0.202004413,3,1,2016
20306,S,Goble Reefs (West),150.452194,-20.79893252,0.000296542,0.081086211,3,1,2016
20307,S,Chauvel Reefs (North),150.381038,-20.82085856,0.002558695,0.308033364,3,1,2016
20308,S,Chauvel Reefs (South),150.379804,-20.85719215,0.000740636,0.133955784,3,1,2016
20309,S,Tern Reef,150.0335684,-20.91165268,0.00019512,0.078038559,3,1,2016
20310,S,Bushy-Redbill Reef,150.0807445,-20.96078054,0.000728437,0.120323382,3,1,2016
20314,S,U/N Reef,150.759151,-20.52840905,1.87E-05,0.019117609,3,0,2016
20315,A,U/N Reef,150.5605172,-20.56367875,0.003352466,0.382783429,3,0,2016
20318,S,U/N Reef,150.773835,-20.56677584,7.41E-05,0.041796533,3,0,2016
20326,S,Molar Reef,150.8025202,-20.62699171,0.003753842,0.379833434,3,1,2016
20327,S,U/N Reef,150.8533763,-20.61843267,0.00051925,0.11483742,3,0,2016
20335,S,U/N Reef,150.8761578,-20.66620567,0.00344596,0.340473427,3,0,2016
20337,S,U/N Reef,150.83408,-20.69612029,0.000143109,0.051827073,3,0,2016
20339,S,U/N Reef,150.887606,-20.72605975,0.001753942,0.196968102,3,0,2016
20341,S,U/N Reef,150.8205688,-20.71303799,1.12E-05,0.01381945,3,0,2016
20342,S,U/N Reef,150.9561056,-20.76666641,0.00133666,0.181784964,3,0,2016
20349,S,U/N Reef,150.6231554,-20.90464261,6.78E-05,0.031508806,3,1,2016
20351,C,Pompey Reef (No 3),150.5227146,-21.01206663,0.00035062,0.097232107,3,1,2016
20351,B,Pompey Reef (No 2),150.5284705,-20.97634851,0.000939521,0.140085405,3,0,2016
20352,S,U/N Reef,150.658512,-20.94856587,0.001440318,0.145341399,3,0,2016
20369,C,Cockatoo Reef (No 3),151.0452851,-20.71786033,2.88E-06,0.00642477,3,0,2016
20369,D,Cockatoo Reef (No 4),151.0511066,-20.72469178,2.95E-06,0.006463636,3,0,2016
20370,A,Rip Reef,151.0701361,-20.80639935,0.001405875,0.219654677,3,0,2016
20374,S,U/N Reef,151.1605812,-20.80152276,0.00696615,0.586820843,3,0,2016
20377,S,Olympic Reef,151.2322631,-20.84334198,0.003227185,0.253488433,3,0,2016
20378,A,U/N Reef,151.2540246,-20.8680434,0.0010058,0.16995676,3,0,2016
20382,S,U/N Reef,151.2965789,-20.89065922,0.003359267,0.287400658,3,0,2016
20385,S,U/N Reef,151.3177459,-20.94125593,0.00256176,0.295711602,3,0,2016
20388,A,U/N Reef,151.3598363,-20.96161286,0.00029693,0.087866028,3,0,2016
20389,S,U/N Reef,151.4021369,-20.96691675,0.008992537,0.580513013,3,0,2016
20397,S,U/N Reef,152.3946607,-20.98554032,0.00017501,0.056797394,3,1,2016
21025,S,Penrith Reef,149.89796,-21.01667154,0.000356805,0.173338538,3,1,2016
21056,B,U/N Reef,150.4525652,-21.08259595,0.003198902,0.275918902,3,0,2016
21056,A,U/N Reef,150.5093561,-21.05185489,7.40E-05,0.033958295,3,0,2016
21057,S,U/N Reef,150.4809393,-21.12359087,0.00365021,0.247408563,3,1,2016
21070,S,U/N Reef,150.7889585,-21.13581383,6.15E-05,0.0551981,3,1,2016
21071,S,U/N Reef,150.7633248,-21.13626725,8.53E-05,0.048928388,3,1,2016
21072,S,U/N Reef,150.6622357,-21.1656604,0.004294523,0.31230474,3,1,2016
21074,S,U/N Reef,150.8454934,-21.15663472,0.00035806,0.07359091,3,0,2016
21075,S,U/N Reef,150.9294916,-21.16290623,5.22E-06,0.008670034,3,0,2016
21076,S,U/N Reef,150.8733095,-21.18908731,0.000766359,0.138943316,3,0,2016
21077,S,U/N Reef,150.9376238,-21.19005429,6.55E-05,0.066868365,3,0,2016
21090,S,U/N Reef,151.4486197,-21.01165736,2.72E-06,0.006204064,3,0,2016
21091,S,U/N Reef,151.5583097,-21.04225922,7.02E-05,0.040048813,3,0,2016
21097,S,U/N Reef,151.4794016,-21.0431359,0.000439811,0.087988968,3,0,2016
21101,S,U/N Reef,151.519244,-21.02988833,0.002428789,0.434089611,3,0,2016
21115,S,U/N Reef,151.0380979,-21.17334873,0.000340126,0.165548149,3,0,2016
21116,S,U/N Reef,151.014335,-21.21268648,6.36E-05,0.03714243,3,0,2016
21127,B,U/N Reef,151.1231585,-21.32074238,1.38E-05,0.019274863,3,0,2016
21128,S,Storm Reef,151.1692541,-21.32138825,0.003821176,0.294165343,3,0,2016
21130,S,U/N Reef,151.2830977,-21.343239,0.002155783,0.195097427,3,0,2016
21131,S,U/N Reef,151.3689871,-21.36918065,0.001233447,0.148124309,3,0,2016
21132,S,U/N Reef,151.3321475,-21.39402247,0.001265201,0.146136294,3,0,2016
21134,S,U/N Reef,151.2810879,-21.39023715,0.000152018,0.05122764,3,0,2016
21135,S,U/N Reef,151.4801503,-21.35409182,0.004857215,0.284300259,3,0,2016
21136,S,U/N Reef,151.4246924,-21.38605865,4.79E-05,0.029989166,3,0,2016
21137,S,U/N Reef,151.4236546,-21.40188622,0.000123093,0.04158339,3,0,2016
21138,S,U/N Reef,151.4219601,-21.43072696,5.72E-05,0.032794225,3,0,2016
21143,S,U/N Reef,151.5688291,-21.04196579,8.00E-05,0.054722131,3,0,2016
21144,S,U/N Reef,151.579434,-21.04786143,0.000284013,0.088432847,3,0,2016
21145,A,U/N Reef,151.6208622,-21.07353807,0.001191651,0.450691941,3,0,2016
21146,S,U/N Reef,151.6465718,-21.08297426,0.000323035,0.093271593,3,0,2016
21147,S,U/N Reef,151.6665366,-21.072547,0.00092855,0.147033108,3,0,2016
21148,S,U/N Reef,151.6920749,-21.08358483,0.000773052,0.162152977,3,0,2016
21149,S,U/N Reef,151.7190604,-21.10002156,0.000785922,0.113929614,3,0,2016
21150,S,U/N Reef,151.7379819,-21.10817949,0.000220952,0.062488938,3,0,2016
21151,S,U/N Reef,151.7560708,-21.11426513,0.000470344,0.09141571,3,0,2016
21152,S,U/N Reef,151.7759164,-21.11914714,0.000173917,0.061537989,3,0,2016
21155,S,U/N Reef,151.6961052,-21.15954561,9.24E-05,0.066410794,3,0,2016
21158,S,U/N Reef,151.7798469,-21.15416646,0.000501059,0.140706955,3,0,2016
21159,S,U/N Reef,151.8020091,-21.16397407,0.000353402,0.095186717,3,0,2016
21161,S,U/N Reef,151.8246437,-21.18395486,0.000365464,0.078110464,3,0,2016
21166,S,Twin Cays Reef (North),151.9903647,-21.20752281,8.45E-06,0.015828273,3,0,2016
21168,S,Twin Cays Reef (South),151.9867362,-21.22387408,4.10E-05,0.032753722,3,0,2016
21172,S,Riptide Reef,151.8468939,-21.24182767,8.02E-05,0.041824153,3,0,2016
21180,S,U/N Reef,151.8306877,-21.34211413,0.000264331,0.064361136,3,0,2016
21187,S,U/N Reef,151.6501839,-21.42019705,0.001419072,0.1874917,3,0,2016
21188,S,U/N Reef,151.5887845,-21.44565437,0.001003044,0.155413106,3,0,2016
21189,S,U/N Reef,151.6736952,-21.45285134,0.000521691,0.112874213,3,0,2016
21192,S,U/N Reef,152.4739269,-21.00268012,0.000187991,0.05986302,3,1,2016
21198,S,U/N Reef,152.209157,-21.05161703,0.00016893,0.053449967,3,1,2016
21200,S,U/N Reef,152.233971,-21.06505275,0.00022938,0.0673115,3,1,2016
21201,S,U/N Reef,152.4655578,-21.06437302,2.47E-05,0.022453592,3,1,2016
21202,S,U/N Reef,152.2061776,-21.07523415,3.41E-05,0.024526673,3,1,2016
21203,S,U/N Reef,152.2414137,-21.08511975,5.17E-05,0.030359415,3,1,2016
21204,S,U/N Reef,152.2841593,-21.08377543,5.37E-05,0.034091899,3,1,2016
21205,S,U/N Reef,152.502262,-21.08500129,5.04E-05,0.028740683,3,1,2016
21210,S,U/N Reef,152.3110509,-21.10473776,1.29E-05,0.01324493,3,1,2016
21211,S,U/N Reef,152.3539833,-21.10229789,4.85E-05,0.036351081,3,1,2016
21213,S,U/N Reef,152.2048387,-21.10236912,4.79E-05,0.026835804,3,1,2016
21218,S,U/N Reef,152.4891481,-21.13348698,3.08E-05,0.021906903,3,1,2016
21219,S,U/N Reef,152.1863356,-21.13829597,4.16E-05,0.026842302,3,1,2016
21220,S,U/N Reef,152.149736,-21.16121185,5.00E-05,0.028351548,3,1,2016
21225,S,U/N Reef,152.098506,-21.201537,3.86E-05,0.025039219,3,1,2016
21232,S,U/N Reef,152.4988348,-21.2075376,1.17E-05,0.014760539,3,1,2016
21235,S,Lavers Reef,152.0135703,-21.22122256,0.000265352,0.129121004,3,0,2016
21238,S,U/N Reef,152.5037179,-21.22948499,0.000760574,0.230060056,3,1,2016
21246,S,U/N Reef,152.4862572,-21.31880789,1.69E-05,0.023442599,3,1,2016
21256,S,U/N Reef,152.4810566,-21.35787837,0.000611573,0.122598135,3,1,2016
21286,S,U/N Reef,152.5174127,-21.17774871,0.000265465,0.066356878,3,1,2016
21290,S,U/N Reef,152.5226961,-21.20336014,0.000350772,0.077014356,3,1,2016
21297,S,U/N Reef,152.5201216,-21.35731198,0.000289305,0.095042683,3,1,2016
21298,S,U/N Reef,152.5029745,-21.38564057,2.25E-06,0.005649293,3,1,2016
21300,A,U/N Reef,152.5103597,-21.3978771,9.55E-05,0.037783774,3,1,2016
21303,S,U/N Reef,152.5207361,-21.46384323,0.000113298,0.049703761,3,1,2016
21305,S,East Cay Reef,152.5630964,-21.48668455,0.000504163,0.099240844,3,0,2016
21438,S,U/N Reef,151.8134765,-21.51519155,0.000410707,0.075310412,3,0,2016
21441,S,U/N Reef,151.7763299,-21.52820568,0.000637852,0.106507181,3,0,2016
21442,S,U/N Reef,151.917375,-21.52803411,0.000361586,0.072754672,3,0,2016
21446,S,U/N Reef,151.9333005,-21.57897147,8.68E-05,0.040194679,3,0,2016
21481,S,U/N Reef,152.0083199,-21.57377936,0.000287652,0.066743538,3,1,2016
21488,S,U/N Reef,152.0772854,-21.59576261,0.000131785,0.052727879,3,0,2016
21489,S,U/N Reef,152.1921401,-21.60626215,0.00011337,0.04560638,3,0,2016
21490,S,Turrum Reef,152.3738015,-21.6097335,0.000841066,0.14252983,3,0,2016
21491,S,U/N Reef,152.4744375,-21.61230631,0.000417572,0.083272802,3,0,2016
21492,S,U/N Reef,152.2102898,-21.61426014,6.33E-06,0.010214038,3,0,2016
21495,S,Bacchi Cay,152.4020967,-21.62933061,0.000327402,0.124617272,3,0,2016
21496,S,U/N Reef,152.476791,-21.6481603,0.000186594,0.058033368,3,0,2016
21498,S,U/N Reef,152.2663395,-21.63759767,1.55E-05,0.018299291,3,0,2016
21499,S,U/N Reef,152.4536229,-21.66495417,0.000388546,0.090461114,3,0,2016
21500,S,U/N Reef,152.4010989,-21.67163031,0.000845489,0.148727428,3,0,2016
21501,S,Recreation Reef,152.4448736,-21.68085402,0.000362818,0.081232413,3,0,2016
21507,S,U/N Reef,152.4522389,-21.70905116,0.000169537,0.059986965,3,0,2016
21511,S,Frigate Reef,152.4301072,-21.73557049,0.000133613,0.058904152,3,0,2016
21514,S,Detour Reef,152.4199817,-21.75856475,0.00057653,0.120438571,3,0,2016
21518,S,Price Cay Reef,152.4530034,-21.78511876,9.41E-05,0.053398171,3,0,2016
21519,S,Turtle Reef,152.3812812,-21.79955737,0.001404064,0.20419093,3,0,2016
21520,S,U/N Reef,152.4753481,-21.80397905,0.000322321,0.071130912,3,0,2016
21521,S,U/N Reef,152.4525831,-21.80704568,1.35E-05,0.014696698,3,0,2016
21527,S,U/N Reef,152.4658579,-21.8384149,2.65E-05,0.01986812,3,0,2016
21538,S,Emperor Reef,152.4452451,-21.88356583,0.001747943,0.175999035,3,0,2016
21546,S,U/N Reef,152.4909174,-21.93200228,8.12E-05,0.039779836,3,0,2016
21548,S,Poulson Reef,152.4567876,-21.93876323,0.000196541,0.065112869,3,0,2016
21556,S,Gannett Cay Reef,152.4783991,-21.9821685,7.25E-05,0.039560051,3,0,2016
21558,S,U/N Reef,152.5445963,-21.55415017,0.000561629,0.110685657,3,1,2016
21559,S,U/N Reef,152.5350158,-21.57572764,0.000316294,0.079192918,3,0,2016
21560,S,U/N Reef,152.5446783,-21.66557283,0.000375912,0.073456837,3,0,2016
21562,S,Turner Reef,152.5589523,-21.72417359,0.000728868,0.113912544,3,0,2016
21565,S,Bills Reef,152.5936336,-21.78657498,0.000751249,0.122672118,3,0,2016
21566,S,Blu-Lion Reef,152.6311475,-21.82373196,0.000509588,0.090023059,3,0,2016
21570,S,Triangle Reef,152.6389917,-21.84638884,0.000185698,0.054602484,3,0,2016
21575,S,Heart Reef,152.6573036,-21.89581673,0.000152543,0.045193936,3,0,2016
21579,S,Hill Reef,152.6700333,-21.91282899,9.35E-05,0.036053896,3,0,2016
21582,S,Beacon Reef,152.6859509,-21.93781593,0.000116542,0.041865045,3,0,2016
21586,S,Follett Reef,152.7002485,-21.96740945,0.000209531,0.055221023,3,0,2016
22086,S,Wilson Reef,152.4497532,-22.01459827,5.61E-05,0.03472291,3,1,2016
22097,S,U/N Reef,152.4443682,-22.17006284,0.000244885,0.07029117,3,0,2016
22098,S,U/N Reef,152.4921316,-22.2003203,0.000558142,0.09323897,3,0,2016
22099,S,Hackie Reef,152.4037609,-22.26373504,0.0010527,0.287063667,3,0,2016
22103,S,Half Moon Reef,152.729007,-22.0107097,0.000271574,0.063796434,3,0,2016
22105,S,U/N Reef,152.504197,-22.06077622,3.98E-05,0.023049856,3,0,2016
22106,S,U/N Reef,152.736525,-22.05764219,0.000119658,0.04116927,3,0,2016
22111,S,U/N Reef,152.5193502,-22.07648064,3.05E-05,0.02869673,3,0,2016
22115,S,U/N Reef,152.5301833,-22.10607855,0.000259937,0.061125626,3,0,2016
22116,S,Hook Reef,152.7382734,-22.09717006,0.000334389,0.07915186,3,0,2016
22121,S,Sinker Reef,152.7442161,-22.11985202,9.29E-05,0.046372202,3,0,2016
22122,S,Junior Reef,152.5327282,-22.14530061,0.000221138,0.064971948,3,0,2016
22124,S,Taiwan Reef,152.7586112,-22.15082809,0.000287525,0.065809535,3,0,2016
22125,S,U/N Reef,152.5515997,-22.15600099,4.36E-05,0.024912833,3,0,2016
22131,S,Sunray Reef,152.759772,-22.18638065,0.000111694,0.04951095,3,0,2016
22133,S,Sandshoe Reef,152.753832,-22.21208959,0.000376069,0.115888821,3,0,2016
22140,S,Sweetlip Reef,152.7336559,-22.26823727,0.001801277,0.230074813,3,0,2016
